Sales_Line_ID,Invoice_ID,Product_Key,Customer_Key,Date_Key,Quantity,UnitPrice,Revenue
552,545302,2611,1386,20110301,2,1.25,2.5
553,553182,313,3017,20110515,3,1.69,5.07
554,578153,1965,296,20111123,3,2.89,8.67
555,564093,1920,1647,20110823,12,1.45,17.4
556,576787,2194,946,20111116,10,2.08,20.8
557,578518,1042,1450,20111124,1,2.95,2.95
558,544467,1176,1382,20110220,1,1.65,1.65
559,549989,2692,574,20110413,1,1.45,1.45
560,556115,519,1853,20110609,6,2.55,15.299999999999999
561,573158,1526,1538,20111028,8,4.95,39.6
562,541615,1275,2579,20110120,3,3.75,11.25
563,549543,1228,3641,20110410,2,2.1,4.2
564,559652,317,3052,20110711,12,2.55,30.599999999999998
565,555406,2644,3093,20110602,16,1.69,27.04
566,555650,1642,1164,20110606,6,2.95,17.700000000000003
567,579470,2475,2668,20111129,3,4.25,12.75
568,570167,1177,2088,20111007,12,1.65,19.799999999999997
569,568988,1512,274,20110929,12,0.42,5.04
570,575690,2200,1185,20111110,12,1.65,19.799999999999997
571,577228,1497,35,20111118,6,2.95,17.700000000000003
572,544098,1147,2345,20110216,6,1.95,11.7
573,559538,1663,2875,20110710,2,3.25,6.5
574,551986,2319,993,20110505,4,4.95,19.8
575,542397,1610,641,20110127,48,2.55,122.39999999999999
576,569521,403,2630,20111004,2,1.65,3.3
577,548197,1013,806,20110329,2,5.95,11.9
578,547580,647,740,20110324,3,5.95,17.85
579,546984,125,1699,20110318,1,1.65,1.65
580,578072,1772,3424,20111122,1,4.95,4.95
581,575740,1284,3650,20111111,24,0.29,6.959999999999999
582,558233,1716,3610,20110627,2,8.25,16.5
583,556916,1349,2887,20110615,4,1.45,5.8
584,566195,26,68,20110909,20,0.42,8.4
585,575610,1864,2713,20111110,10,1.65,16.5
586,567890,2022,1145,20110922,24,0.39,9.36
587,541576,2738,3013,20110119,2,1.65,3.3
588,570887,1294,3054,20111013,6,2.89,17.34
589,575117,552,296,20111108,1,1.25,1.25
590,568792,1396,3686,20110929,6,2.95,17.700000000000003
591,543124,920,1899,20110203,2,8.5,17.0
592,548259,436,1128,20110330,4,2.95,11.8
593,548450,795,2245,20110331,12,0.42,5.04
594,552245,663,296,20110506,1,3.95,3.95
595,565320,1862,2786,20110902,32,0.85,27.2
596,560580,1944,1121,20110719,30,4.15,124.50000000000001
597,564483,1061,1097,20110825,8,1.65,13.2
598,565470,838,169,20110905,12,1.65,19.799999999999997
599,569638,1181,2422,20111005,12,1.65,19.799999999999997
600,553199,537,3423,20110515,2,2.25,4.5
601,574313,2474,603,20111103,4,4.25,17.0
602,558570,1786,3371,20110630,2,4.95,9.9
603,579427,1179,2633,20111129,4,2.55,10.2
604,536819,1662,687,20101202,12,1.25,15.0
605,537789,514,1098,20101208,20,6.75,135.0
606,566923,1182,2017,20110915,2,2.95,5.9
607,539463,1030,3613,20101219,12,2.55,30.599999999999998
608,545182,55,1094,20110228,72,0.29,20.88
609,571227,1047,99,20111014,6,2.95,17.700000000000003
610,568782,2000,1053,20110929,4,4.95,19.8
611,565901,2767,931,20110907,100,1.79,179.0
612,581058,175,2309,20111207,12,0.85,10.2
613,581034,1989,2979,20111207,10,2.08,20.8
614,553053,560,363,20110513,6,5.95,35.7
615,562922,128,184,20110810,20,1.65,33.0
616,542412,2846,2774,20110127,1,1.65,1.65
617,576614,1621,405,20111115,6,0.85,5.1
618,571559,1860,1637,20111018,10,2.08,20.8
619,573151,1996,3324,20111027,12,1.25,15.0
620,576688,872,2767,20111116,3,4.95,14.850000000000001
621,569319,2073,1251,20111003,12,2.1,25.200000000000003
622,561650,1634,1909,20110728,25,0.42,10.5
623,548703,1105,2336,20110403,2,1.65,3.3
624,559836,2839,1006,20110713,12,0.65,7.800000000000001
625,575059,118,1110,20111108,1,2.08,2.08
626,549813,615,3554,20110412,1,4.95,4.95
627,554083,512,3646,20110522,12,0.42,5.04
628,538313,1425,2020,20101210,2,3.75,7.5
629,572567,383,40,20111025,12,1.69,20.28
630,546732,2587,1450,20110316,2,0.42,0.84
631,540770,515,725,20110111,2,7.95,15.9
632,552277,700,840,20110508,6,2.1,12.600000000000001
633,575751,1989,1637,20111111,10,2.08,20.8
634,571676,2223,2897,20111018,2,0.83,1.66
635,552655,2779,1441,20110510,2,2.95,5.9
636,570416,1492,2083,20111010,8,2.95,23.6
637,567707,802,1497,20110922,36,0.42,15.12
638,580512,2767,240,20111204,10,2.08,20.8
639,575698,339,2391,20111110,12,1.45,17.4
640,570229,2125,2177,20111009,1,1.25,1.25
641,556890,1867,3311,20110615,10,1.65,16.5
642,542542,1426,66,20110128,4,3.75,15.0
643,552813,1714,1744,20110511,2,5.75,11.5
644,577690,2694,362,20111121,1,0.55,0.55
645,557742,263,1637,20110622,24,0.19,4.5600000000000005
646,571850,1904,1510,20111019,4,2.89,11.56
647,573876,610,2555,20111101,2,0.85,1.7
648,550348,1289,2923,20110418,6,2.55,15.299999999999999
649,542006,2387,1837,20110125,9,1.45,13.049999999999999
650,565235,1943,694,20110902,16,1.65,26.4
651,566912,168,1296,20110915,8,2.1,16.8
652,573183,1672,1707,20111028,10,0.42,4.2
653,576841,1908,3175,20111116,1,3.75,3.75
654,557891,1788,3355,20110623,4,4.15,16.6
655,558045,1667,199,20110624,12,1.25,15.0
656,576910,956,99,20111117,12,2.1,25.200000000000003
657,563920,588,2588,20110821,12,1.25,15.0
658,565856,747,3160,20110907,1,7.95,7.95
659,549251,2836,1345,20110407,4,0.85,3.4
660,564300,1991,2773,20110824,4,1.25,5.0
661,565434,63,366,20110904,36,0.3,10.799999999999999
662,574547,1877,3472,20111104,1,1.25,1.25
663,538356,630,1105,20101210,18,4.25,76.5
664,548698,774,3635,20110403,3,0.55,1.6500000000000001
665,568614,1628,761,20110928,24,0.55,13.200000000000001
666,578118,847,422,20111123,12,2.95,35.400000000000006
667,578941,1913,2349,20111127,1,1.25,1.25
668,541995,99,537,20110125,8,1.25,10.0
669,556425,1944,1180,20110610,1,4.95,4.95
670,571270,555,411,20111016,3,1.25,3.75
671,575491,1153,2031,20111109,3,1.95,5.85
672,562928,1409,2007,20110810,25,0.42,10.5
673,555644,2686,2655,20110606,4,9.95,39.8
674,571705,1681,14,20111018,2,16.95,33.9
675,547555,1178,1111,20110323,12,1.95,23.4
676,575742,1938,1264,20111111,8,1.25,10.0
677,551056,514,2607,20110426,1,7.95,7.95
678,560537,1181,3437,20110719,6,1.65,9.899999999999999
679,543816,1629,3472,20110213,3,1.25,3.75
680,538146,355,2074,20101209,8,0.85,6.8
681,561887,694,1324,20110731,72,0.79,56.88
682,537685,1290,3613,20101208,6,1.25,7.5
683,578264,1385,296,20111123,2,1.25,2.5
684,540984,2403,1173,20110112,2,4.25,8.5
685,536566,1498,2910,20101201,9,1.25,11.25
686,553189,737,1711,20110515,1,2.1,2.1
687,571105,639,3331,20111013,2,2.95,5.9
688,571702,2801,1469,20111018,6,2.55,15.299999999999999
689,541138,2700,153,20110114,6,3.75,22.5
690,553199,2818,3423,20110515,16,0.42,6.72
691,559034,1912,508,20110705,4,4.15,16.6
692,553369,1755,1718,20110516,4,7.9,31.6
693,558731,840,615,20110701,10,1.65,16.5
694,538630,838,1429,20101213,12,1.65,19.799999999999997
695,543255,310,475,20110204,12,1.69,20.28
696,575983,236,675,20111113,1,3.25,3.25
697,556491,1106,2825,20110612,4,1.65,6.6
698,566203,1704,2557,20110909,1,1.45,1.45
699,541523,517,3396,20110119,3,6.95,20.85
700,580611,1763,296,20111205,1,1.65,1.65
701,548710,1275,2744,20110403,4,3.75,15.0
702,563248,2688,1514,20110815,6,1.25,7.5
703,550655,2637,3081,20110419,2,3.75,7.5
704,537400,2779,3068,20101206,6,2.95,17.700000000000003
705,561794,752,396,20110729,10,2.08,20.8
706,561926,1885,297,20110801,24,1.25,30.0
707,571668,2004,2653,20111018,12,1.95,23.4
708,575724,872,1452,20111110,48,4.25,204.0
709,570180,1447,3267,20111007,4,3.75,15.0
710,571669,872,3423,20111018,2,4.95,9.9
711,540163,889,495,20110105,24,0.85,20.4
712,549743,1420,2452,20110412,3,4.95,14.850000000000001
713,547880,772,1967,20110327,2,0.55,1.1
714,581356,1391,3465,20111208,2,8.25,16.5
715,547860,1265,3338,20110327,3,1.25,3.75
716,544462,1157,2980,20110220,2,7.95,15.9
717,570218,1465,2872,20111009,2,9.95,19.9
718,550327,1910,372,20110417,4,4.15,16.6
719,541370,871,3679,20110117,3,4.95,14.850000000000001
720,556195,1857,2786,20110609,10,2.08,20.8
721,559660,1827,2757,20110711,64,1.04,66.56
722,540098,774,2485,20110104,1,0.55,0.55
723,572964,923,211,20111027,6,2.95,17.700000000000003
724,541434,2960,1637,20110118,1,50.0,50.0
725,568101,1626,2316,20110923,24,1.45,34.8
726,560724,1866,2452,20110720,20,1.65,33.0
727,576688,1641,2767,20111116,12,1.25,15.0
728,536412,1616,3522,20101201,1,4.25,4.25
729,558336,125,1295,20110628,20,1.65,33.0
730,550906,2431,1256,20110421,240,0.39,93.60000000000001
731,545752,609,3185,20110307,96,0.42,40.32
732,569250,1174,2788,20111003,12,1.25,15.0
733,567380,443,203,20110920,48,0.39,18.72
734,561894,1009,1350,20110731,1,2.1,2.1
735,569469,806,2555,20111004,3,2.55,7.6499999999999995
736,572287,2256,2068,20111023,6,0.39,2.34
737,573335,262,1729,20111030,2,0.85,1.7
738,538886,1267,962,20101214,12,1.25,15.0
739,547850,2788,1359,20110327,2,1.65,3.3
740,580048,466,296,20111201,1,1.95,1.95
741,539225,415,1938,20101216,12,1.25,15.0
742,549250,2720,1343,20110407,2,1.95,3.9
743,545163,712,2698,20110228,12,0.85,10.2
744,536563,1651,3425,20101201,24,1.25,30.0
745,546998,2520,2348,20110318,3,1.49,4.47
746,563557,774,2195,20110817,24,0.55,13.200000000000001
747,558540,1340,3395,20110630,6,2.55,15.299999999999999
748,556542,1325,1525,20110613,1,11.95,11.95
749,570488,2732,1126,20111010,1,8.29,8.29
750,542229,332,96,20110126,12,1.65,19.799999999999997
751,567625,2033,830,20110921,2,9.95,19.9
752,578243,2000,711,20111123,12,4.95,59.400000000000006
753,559121,1544,814,20110706,12,1.25,15.0
754,545821,1094,443,20110307,4,4.25,17.0
755,550033,754,1690,20110414,2,2.08,4.16
756,552819,1426,2726,20110511,8,3.75,30.0
757,567659,722,3248,20110921,12,1.45,17.4
758,579938,2181,1160,20111201,6,2.89,17.34
759,543470,2513,2927,20110208,12,1.25,15.0
760,554098,796,1557,20110522,12,0.42,5.04
761,563909,2844,2142,20110821,5,0.12,0.6
762,572063,697,1450,20111020,1,4.95,4.95
763,550331,2842,2049,20110417,1,0.42,0.42
764,539447,1333,38,20101217,12,1.95,23.4
765,536522,2700,1694,20101201,1,3.75,3.75
766,575152,1252,2512,20111108,3,0.42,1.26
767,566589,1447,1546,20110913,4,3.75,15.0
768,536973,1027,3442,20101203,12,1.65,19.799999999999997
769,580735,1007,3407,20111206,6,2.95,17.700000000000003
770,571909,87,1691,20111019,1,1.25,1.25
771,562593,1078,2668,20110807,2,2.55,5.1
772,577554,2305,2033,20111120,3,0.19,0.5700000000000001
773,551414,1129,2093,20110428,6,2.95,17.700000000000003
774,570826,2125,2792,20111012,2,1.25,2.5
775,573993,2135,2821,20111102,6,2.08,12.48
776,536986,1393,2422,20101203,6,2.1,12.600000000000001
777,576623,832,296,20111115,244,0.5,122.0
778,578551,1621,408,20111124,72,0.85,61.199999999999996
779,577536,1063,2240,20111120,1,0.65,0.65
780,570467,896,192,20111010,3,4.95,14.850000000000001
781,569630,1939,719,20111005,8,0.83,6.64
782,568791,1136,2725,20110929,12,0.42,5.04
783,542691,2688,689,20110131,72,1.06,76.32000000000001
784,538168,1429,1514,20101209,9,1.25,11.25
785,579692,313,68,20111130,48,1.45,69.6
786,574316,2340,3165,20111103,4,8.25,33.0
787,558613,2331,1637,20110630,8,1.95,15.6
788,568558,1554,2550,20110927,2,2.1,4.2
789,566283,311,3470,20110911,12,2.08,24.96
790,576274,212,3446,20111114,1,1.25,1.25
791,557316,1582,3135,20110619,2,1.65,3.3
792,578303,2319,1535,20111123,8,4.95,39.6
793,545587,1319,1570,20110304,12,0.29,3.4799999999999995
794,539488,1030,25,20101220,12,2.55,30.599999999999998
795,581425,1358,1570,20111208,1,1.95,1.95
796,563500,1591,2245,20110816,120,0.36,43.199999999999996
797,570229,786,2177,20111009,1,1.25,1.25
798,575141,128,2088,20111108,10,1.65,16.5
799,536842,2330,3294,20101202,6,5.45,32.7
800,572087,338,248,20111020,12,0.39,4.68
801,542890,313,1899,20110201,5,1.69,8.45
802,566913,905,3324,20110915,24,0.42,10.08
803,563712,1426,245,20110818,4,3.75,15.0
804,573362,469,186,20111030,12,0.85,10.2
805,567085,2341,69,20110916,2,8.25,16.5
806,580544,1266,1801,20111205,12,1.65,19.799999999999997
807,580468,967,296,20111204,4,0.65,2.6
808,579103,723,3593,20111128,1,1.25,1.25
809,569100,2025,296,20110930,2,4.15,8.3
810,545709,1261,265,20110307,12,1.65,19.799999999999997
811,545221,1638,1540,20110301,12,0.85,10.2
812,572306,589,3472,20111023,2,1.45,2.9
813,552231,1148,3173,20110506,2,1.95,3.9
814,568094,1304,2209,20110923,12,0.85,10.2
815,564961,1726,1399,20110831,6,2.08,12.48
816,562156,2387,1314,20110803,18,1.45,26.099999999999998
817,547349,277,1783,20110322,2,6.75,13.5
818,550805,2329,539,20110420,3,5.45,16.35
819,569739,2248,1637,20111006,36,0.39,14.040000000000001
820,540779,1365,1920,20110111,6,2.95,17.700000000000003
821,567742,1803,1234,20110922,12,0.83,9.959999999999999
822,543630,472,1719,20110210,2,1.25,2.5
823,538168,871,1514,20101209,2,4.95,9.9
824,564848,1472,2910,20110830,60,1.25,75.0
825,542103,252,562,20110125,12,0.85,10.2
826,553671,2382,851,20110518,12,2.1,25.200000000000003
827,581356,1644,3465,20111208,12,1.45,17.4
828,538518,117,1385,20101212,3,1.95,5.85
829,541849,2779,580,20110123,1,2.95,2.95
830,536759,693,2816,20101202,6,2.95,17.700000000000003
831,560918,1942,1598,20110721,12,1.25,15.0
832,540095,1023,1422,20110104,4,1.45,5.8
833,570000,1903,56,20111007,4,4.95,19.8
834,572283,1576,1687,20111023,2,2.1,4.2
835,543164,1485,566,20110203,4,1.95,7.8
836,580469,833,1437,20111204,4,1.25,5.0
837,550334,2341,3145,20110417,1,7.95,7.95
838,562517,1952,2153,20110805,12,0.55,6.6000000000000005
839,556579,1826,1737,20110613,12,0.83,9.959999999999999
840,562850,1082,1498,20110810,30,0.85,25.5
841,552244,1027,296,20110506,1,1.65,1.65
842,542246,647,1843,20110126,3,5.95,17.85
843,537224,906,548,20101205,48,0.42,20.16
844,569143,503,2255,20110930,25,0.42,10.5
845,578354,2196,3037,20111124,20,1.65,33.0
846,541292,890,2074,20110117,12,0.85,10.2
847,570886,2399,921,20111013,18,3.81,68.58
848,552320,531,1053,20110509,12,2.55,30.599999999999998
849,579145,1946,1447,20111128,24,1.65,39.599999999999994
850,576876,1553,2830,20111116,4,2.1,8.4
851,581436,1425,3255,20111208,4,3.75,15.0
852,547090,2801,3092,20110320,6,2.55,15.299999999999999
853,570479,1258,3315,20111010,6,1.65,9.899999999999999
854,562339,124,796,20110804,4,0.85,3.4
855,564305,339,1616,20110824,12,1.45,17.4
856,565519,1397,116,20110905,6,2.95,17.700000000000003
857,567866,1828,2738,20110922,6,4.15,24.900000000000002
858,563425,1965,1788,20110816,24,2.89,69.36
859,580679,622,3689,20111205,12,1.25,15.0
860,549368,1451,3590,20110408,1,0.85,0.85
861,564383,1903,1860,20110825,16,4.15,66.4
862,560569,2704,102,20110719,3,5.95,17.85
863,547730,1351,1570,20110325,3,4.95,14.850000000000001
864,561247,1893,2691,20110726,6,2.89,17.34
865,545035,2465,1743,20110225,6,2.1,12.600000000000001
866,579301,2779,3641,20111129,3,2.95,8.850000000000001
867,567424,741,2563,20110920,1,3.75,3.75
868,551136,1145,1893,20110426,4,4.95,19.8
869,543518,2861,300,20110209,24,4.25,102.0
870,544304,2382,3646,20110217,2,2.1,4.2
871,575868,1851,434,20111111,12,1.65,19.799999999999997
872,546389,514,2828,20110311,2,7.95,15.9
873,574965,1431,3547,20111108,3,1.25,3.75
874,567167,1425,2042,20110918,1,3.75,3.75
875,568955,2692,910,20110929,12,1.45,17.4
876,540700,537,36,20110111,12,2.25,27.0
877,537648,206,349,20101207,12,1.25,15.0
878,547785,1229,501,20110325,2,0.85,1.7
879,546133,742,1252,20110309,12,1.25,15.0
880,579286,2587,3434,20111129,1,0.42,0.42
881,579881,2219,64,20111130,12,1.95,23.4
882,561799,1196,2188,20110729,2,12.75,25.5
883,562670,193,1637,20110808,6,2.95,17.700000000000003
884,569936,927,3254,20111006,2,9.95,19.9
885,568152,1889,2634,20110925,25,0.42,10.5
886,554075,2262,2360,20110522,8,1.45,11.6
887,575855,588,1400,20111111,2,1.45,2.9
888,562610,722,2535,20110808,432,1.25,540.0
889,558311,1803,1474,20110628,144,0.72,103.67999999999999
890,562348,1718,3269,20110804,2,8.25,16.5
891,542620,920,495,20110131,2,8.5,17.0
892,563638,1045,1899,20110818,96,1.06,101.76
893,558862,843,1003,20110704,10,1.65,16.5
894,556484,2580,2918,20110612,3,0.65,1.9500000000000002
895,566675,2066,1760,20110914,12,0.83,9.959999999999999
896,544888,223,1212,20110224,6,2.95,17.700000000000003
897,548404,2263,2580,20110331,12,1.49,17.88
898,554280,207,1582,20110523,12,1.25,15.0
899,536401,1143,2250,20101201,2,6.95,13.9
900,570842,873,3373,20111012,4,4.25,17.0
901,545423,1139,2106,20110302,1,12.75,12.75
902,572552,2348,1126,20111024,20,0.83,16.599999999999998
903,540943,207,3472,20110112,5,1.25,6.25
904,575661,1432,201,20111110,10,2.89,28.900000000000002
905,581405,860,766,20111208,1,0.39,0.39
906,563189,2319,247,20110812,4,4.95,19.8
907,577504,858,1167,20111120,4,0.39,1.56
908,575516,2153,3156,20111110,3,6.95,20.85
909,575896,2421,102,20111111,48,0.29,13.919999999999998
910,540288,304,3343,20110106,1,1.45,1.45
911,568215,1835,681,20110926,8,2.25,18.0
912,545320,1611,1164,20110301,72,2.75,198.0
913,556721,1603,1837,20110614,2,5.95,11.9
914,580536,1032,108,20111204,6,2.55,15.299999999999999
915,559898,1432,2476,20110713,2,2.89,5.78
916,574249,671,2544,20111103,1,0.39,0.39
917,574936,2007,485,20111107,3,0.65,1.9500000000000002
918,581570,1525,234,20111209,12,2.1,25.200000000000003
919,565150,1970,1256,20110901,12,1.45,17.4
920,554986,405,1347,20110529,3,1.65,4.949999999999999
921,567910,851,71,20110922,12,2.95,35.400000000000006
922,562341,1107,1690,20110804,2,2.08,4.16
923,540992,838,3173,20110112,4,1.65,6.6
924,569238,846,3540,20111002,3,2.95,8.850000000000001
925,543275,2865,804,20110206,1,8.95,8.95
926,566329,344,1400,20110912,2,4.95,9.9
927,569965,1366,3635,20111006,4,2.95,11.8
928,537764,2476,2884,20101208,1,4.25,4.25
929,545996,1843,1296,20110308,6,4.95,29.700000000000003
930,572662,1961,1977,20111025,1,9.95,9.95
931,541523,521,3396,20110119,2,4.95,9.9
932,544452,2781,1169,20110220,2,4.95,9.9
933,571430,1320,496,20111017,24,4.25,102.0
934,552883,1834,1474,20110512,48,2.75,132.0
935,560451,1632,1637,20110719,12,2.1,25.200000000000003
936,578925,1647,3174,20111127,3,1.65,4.949999999999999
937,561915,2673,1318,20110801,6,1.25,7.5
938,542893,295,3691,20110201,16,1.69,27.04
939,545526,1396,3443,20110303,2,2.95,5.9
940,574691,1464,1176,20111106,2,2.95,5.9
941,580644,1217,2892,20111205,1,3.75,3.75
942,554058,1379,3422,20110520,1,1.25,1.25
943,576326,1966,2650,20111114,4,1.65,6.6
944,553869,1832,1947,20110519,2,9.95,19.9
945,555399,126,2049,20110602,3,1.65,4.949999999999999
946,581123,910,2173,20111207,8,2.95,23.6
947,578544,2147,3012,20111124,6,3.75,22.5
948,562162,1567,351,20110803,1,9.95,9.95
949,564198,657,1326,20110823,2,0.85,1.7
950,539836,2779,3510,20101222,5,2.95,14.75
951,538831,1457,3656,20101214,12,1.65,19.799999999999997
952,574328,1285,492,20111104,12,5.95,71.4
953,579408,1782,1513,20111129,1,0.83,0.83
954,579257,2201,2090,20111129,100,1.45,145.0
955,568654,2409,1637,20110928,12,0.85,10.2
956,565920,1817,1890,20110908,12,2.08,24.96
957,559310,750,2013,20110707,12,1.25,15.0
958,575516,2701,3156,20111110,4,4.15,16.6
959,536840,2694,290,20101202,24,0.55,13.200000000000001
960,544453,877,3080,20110220,2,2.95,5.9
961,566421,1768,399,20110912,18,2.89,52.02
962,559527,2802,3442,20110710,6,2.1,12.600000000000001
963,566033,1336,2355,20110908,3,2.1,6.300000000000001
964,537963,2265,669,20101209,2,9.95,19.9
965,550911,1681,8,20110421,1,16.95,16.95
966,568696,2041,961,20110928,4,4.95,19.8
967,541684,199,2008,20110120,21,1.25,26.25
968,555574,1683,54,20110605,1,16.95,16.95
969,565338,1939,1656,20110902,8,0.83,6.64
970,538849,1580,1325,20101214,4,2.95,11.8
971,552320,1104,1053,20110509,10,1.65,16.5
972,544157,1250,22,20110216,24,0.42,10.08
973,540371,2453,1266,20110106,3,6.45,19.35
974,545238,286,1853,20110301,24,1.25,30.0
975,551305,2766,2426,20110427,48,0.19,9.120000000000001
976,564556,1807,296,20110825,2,0.83,1.66
977,577539,2079,1417,20111120,18,1.95,35.1
978,568216,1367,2436,20110926,10,2.95,29.5
979,562539,765,3084,20110805,4,1.25,5.0
980,575610,1554,2713,20111110,12,2.1,25.200000000000003
981,547109,125,59,20110321,10,1.65,16.5
982,546387,1641,2803,20110311,24,1.25,30.0
983,549833,1661,719,20110412,25,0.42,10.5
984,580193,1994,2888,20111202,2,1.25,2.5
985,562161,1859,3472,20110803,1,2.08,2.08
986,545035,2802,1743,20110225,12,2.1,25.200000000000003
987,543988,1397,1598,20110215,6,2.95,17.700000000000003
988,574096,859,814,20111103,36,0.39,14.040000000000001
989,543098,257,504,20110203,12,1.25,15.0
990,551014,1252,567,20110426,24,0.42,10.08
991,552658,1211,1406,20110510,2,9.95,19.9
992,541120,1099,108,20110114,20,0.85,17.0
993,575091,1082,3050,20111108,10,0.85,8.5
994,553527,1263,1776,20110517,12,1.65,19.799999999999997
995,558341,1908,1541,20110628,4,3.75,15.0
996,555854,1818,296,20110607,2,2.08,4.16
997,561322,124,1826,20110726,10,0.85,8.5
998,565014,1864,2446,20110831,30,1.65,49.5
999,577300,2314,2907,20111118,9,0.79,7.11
1000,574831,1668,2025,20111107,6,0.42,2.52
1001,537219,2475,1116,20101205,2,3.75,7.5
1002,578019,2281,3170,20111122,4,0.85,3.4
1003,540458,1356,115,20110107,3,5.95,17.85
1004,554102,820,1475,20110522,2,1.49,2.98
1005,545719,2319,651,20110307,4,4.95,19.8
1006,552304,2343,296,20110508,1,7.95,7.95
1007,573288,2347,1188,20111028,10,7.08,70.8
1008,578551,1836,408,20111124,1,2.25,2.25
1009,572662,1617,1977,20111025,3,8.5,25.5
1010,556107,2779,3170,20110608,2,2.95,5.9
1011,560422,31,2787,20110718,24,0.12,2.88
1012,572552,1555,1126,20111024,2,4.13,8.26
1013,551815,1741,3605,20110504,24,1.25,30.0
